time,open,high,low,close,volume
2026-05-21 04:42:00+00:00,0.7124,0.71244,0.71239,0.71244,0
2026-05-21 04:43:00+00:00,0.71244,0.71256,0.7124,0.71254,0
2026-05-21 04:44:00+00:00,0.71254,0.71254,0.71254,0.71254,0
2026-05-21 04:45:00+00:00,0.71254,0.71254,0.71254,0.71254,0
2026-05-21 04:46:00+00:00,0.71264,0.71264,0.71261,0.71261,0
2026-05-21 04:47:00+00:00,0.71261,0.71267,0.71261,0.71267,0
2026-05-21 04:48:00+00:00,0.71267,0.71273,0.71266,0.71271,0
2026-05-21 04:49:00+00:00,0.71269,0.71276,0.71269,0.71274,0
2026-05-21 04:50:00+00:00,0.71274,0.71286,0.71274,0.71282,0
2026-05-21 04:51:00+00:00,0.71281,0.71282,0.71276,0.71277,0
2026-05-21 04:52:00+00:00,0.71276,0.71278,0.71267,0.71267,0
2026-05-21 04:53:00+00:00,0.71266,0.71269,0.71259,0.71264,0
2026-05-21 04:54:00+00:00,0.71264,0.71276,0.71264,0.71274,0
2026-05-21 04:55:00+00:00,0.71281,0.713,0.7128,0.71294,0
2026-05-21 04:56:00+00:00,0.71296,0.71296,0.71285,0.71288,0
2026-05-21 04:57:00+00:00,0.71286,0.7129,0.71285,0.71288,0
2026-05-21 04:58:00+00:00,0.71287,0.71288,0.71276,0.71281,0
2026-05-21 04:59:00+00:00,0.71281,0.71284,0.7127,0.71271,0
2026-05-21 05:00:00+00:00,0.71276,0.71281,0.71274,0.71281,0
2026-05-21 05:01:00+00:00,0.7128,0.71291,0.7128,0.71288,0
2026-05-21 05:02:00+00:00,0.71286,0.71286,0.71285,0.71286,0
2026-05-21 05:03:00+00:00,0.71286,0.71286,0.71266,0.71276,0
2026-05-21 05:04:00+00:00,0.71276,0.71277,0.7127,0.71277,0
2026-05-21 05:05:00+00:00,0.71276,0.71279,0.71267,0.71267,0
2026-05-21 05:06:00+00:00,0.71268,0.71272,0.71265,0.71272,0
2026-05-21 05:07:00+00:00,0.71274,0.71274,0.71255,0.71256,0
2026-05-21 05:08:00+00:00,0.71259,0.71266,0.71242,0.71242,0
2026-05-21 05:09:00+00:00,0.71242,0.71249,0.71242,0.71242,0
2026-05-21 05:10:00+00:00,0.71242,0.71242,0.71235,0.71242,0
2026-05-21 05:11:00+00:00,0.71237,0.71241,0.71237,0.7124,0
2026-05-21 05:12:00+00:00,0.71239,0.7125,0.71239,0.71247,0
2026-05-21 05:13:00+00:00,0.71249,0.71256,0.71249,0.71256,0
2026-05-21 05:14:00+00:00,0.71249,0.71256,0.71249,0.71256,0
2026-05-21 05:15:00+00:00,0.71245,0.71246,0.71243,0.71246,0
2026-05-21 05:16:00+00:00,0.71246,0.71249,0.71244,0.71245,0
2026-05-21 05:17:00+00:00,0.71254,0.71259,0.71253,0.71258,0
2026-05-21 05:18:00+00:00,0.71258,0.71259,0.71239,0.71239,0
2026-05-21 05:19:00+00:00,0.71239,0.71243,0.71239,0.71241,0
2026-05-21 05:20:00+00:00,0.71241,0.71252,0.71239,0.7125,0
2026-05-21 05:21:00+00:00,0.7125,0.7125,0.71239,0.7124,0
2026-05-21 05:22:00+00:00,0.71241,0.71241,0.7123,0.7123,0
2026-05-21 05:23:00+00:00,0.7123,0.71231,0.71226,0.7123,0
2026-05-21 05:24:00+00:00,0.7123,0.71244,0.71228,0.71237,0
2026-05-21 05:25:00+00:00,0.71236,0.71239,0.7123,0.71232,0
2026-05-21 05:26:00+00:00,0.71231,0.71235,0.712,0.71208,0
2026-05-21 05:27:00+00:00,0.71206,0.71211,0.71204,0.71211,0
2026-05-21 05:28:00+00:00,0.71213,0.71217,0.712,0.71202,0
2026-05-21 05:29:00+00:00,0.71197,0.71202,0.71196,0.712,0
2026-05-21 05:30:00+00:00,0.71202,0.71202,0.71175,0.71196,0
2026-05-21 05:31:00+00:00,0.71193,0.71196,0.71187,0.71189,0
2026-05-21 05:32:00+00:00,0.71194,0.71205,0.71194,0.71205,0
2026-05-21 05:33:00+00:00,0.71194,0.71205,0.71194,0.71205,0
2026-05-21 05:34:00+00:00,0.71214,0.71214,0.71213,0.71213,0
2026-05-21 05:35:00+00:00,0.71213,0.71213,0.71203,0.71208,0
2026-05-21 05:36:00+00:00,0.71208,0.71209,0.71194,0.71195,0
2026-05-21 05:37:00+00:00,0.71195,0.71213,0.71195,0.71213,0
2026-05-21 05:38:00+00:00,0.71213,0.71222,0.71213,0.7122,0
2026-05-21 05:39:00+00:00,0.71218,0.7122,0.71202,0.71202,0
2026-05-21 05:40:00+00:00,0.71206,0.71208,0.71198,0.71201,0
2026-05-21 05:41:00+00:00,0.71203,0.71207,0.71198,0.71205,0
2026-05-21 05:42:00+00:00,0.71205,0.7121,0.71203,0.71206,0
2026-05-21 05:43:00+00:00,0.71206,0.71213,0.71203,0.71213,0
2026-05-21 05:44:00+00:00,0.71215,0.71218,0.71212,0.71214,0
2026-05-21 05:45:00+00:00,0.71213,0.71216,0.71199,0.712,0
2026-05-21 05:46:00+00:00,0.71199,0.71199,0.71191,0.71191,0
2026-05-21 05:47:00+00:00,0.7119,0.71191,0.71167,0.71167,0
2026-05-21 05:48:00+00:00,0.71168,0.71185,0.71161,0.71166,0
2026-05-21 05:49:00+00:00,0.71163,0.71193,0.71163,0.71193,0
2026-05-21 05:50:00+00:00,0.71163,0.71193,0.71163,0.71193,0
2026-05-21 05:51:00+00:00,0.71218,0.71219,0.71218,0.71219,0
2026-05-21 05:52:00+00:00,0.71219,0.71223,0.71215,0.7122,0
2026-05-21 05:53:00+00:00,0.71222,0.71232,0.7122,0.71231,0
2026-05-21 05:54:00+00:00,0.71231,0.7125,0.71231,0.71249,0
2026-05-21 05:55:00+00:00,0.71244,0.71244,0.71232,0.7124,0
2026-05-21 05:56:00+00:00,0.71244,0.71249,0.71238,0.71238,0
2026-05-21 05:57:00+00:00,0.71236,0.71249,0.71233,0.71249,0
2026-05-21 05:58:00+00:00,0.71249,0.71249,0.71249,0.71249,0
2026-05-21 05:59:00+00:00,0.71249,0.71249,0.71249,0.71249,0
2026-05-21 06:00:00+00:00,0.71254,0.71264,0.71254,0.71259,0
2026-05-21 06:01:00+00:00,0.71258,0.71265,0.71249,0.71264,0
2026-05-21 06:02:00+00:00,0.71264,0.71278,0.71264,0.71271,0
2026-05-21 06:03:00+00:00,0.7127,0.7127,0.71259,0.71261,0
2026-05-21 06:04:00+00:00,0.71261,0.71269,0.7126,0.71264,0
2026-05-21 06:05:00+00:00,0.71269,0.71274,0.71266,0.71274,0
2026-05-21 06:06:00+00:00,0.71274,0.71279,0.71269,0.71274,0
2026-05-21 06:07:00+00:00,0.71269,0.71273,0.71259,0.71264,0
2026-05-21 06:08:00+00:00,0.71264,0.71271,0.71262,0.71271,0
2026-05-21 06:09:00+00:00,0.71274,0.71274,0.71254,0.71259,0
2026-05-21 06:10:00+00:00,0.71259,0.71259,0.71239,0.71243,0
2026-05-21 06:11:00+00:00,0.71252,0.71256,0.7125,0.71254,0
2026-05-21 06:12:00+00:00,0.71254,0.71259,0.71252,0.71254,0
2026-05-21 06:13:00+00:00,0.71254,0.71254,0.7124,0.71242,0
2026-05-21 06:14:00+00:00,0.71243,0.71259,0.71239,0.71259,0
2026-05-21 06:15:00+00:00,0.71256,0.7127,0.71254,0.71267,0
2026-05-21 06:16:00+00:00,0.71267,0.71267,0.7125,0.7125,0
2026-05-21 06:17:00+00:00,0.71247,0.71249,0.71234,0.71234,0
2026-05-21 06:18:00+00:00,0.71233,0.71239,0.71231,0.71231,0
2026-05-21 06:19:00+00:00,0.71231,0.71233,0.71219,0.71225,0
2026-05-21 06:20:00+00:00,0.71224,0.71225,0.71208,0.71213,0
2026-05-21 06:21:00+00:00,0.71212,0.7122,0.71212,0.71214,0
2026-05-21 06:22:00+00:00,0.71212,0.7122,0.71212,0.71214,0
2026-05-21 06:23:00+00:00,0.71241,0.71242,0.71235,0.71235,0
2026-05-21 06:24:00+00:00,0.71234,0.71245,0.71234,0.71242,0
2026-05-21 06:25:00+00:00,0.7124,0.71244,0.71232,0.71232,0
2026-05-21 06:26:00+00:00,0.71244,0.71244,0.71235,0.71239,0
2026-05-21 06:27:00+00:00,0.71236,0.71238,0.71224,0.71238,0
2026-05-21 06:28:00+00:00,0.71237,0.71243,0.71235,0.71241,0
2026-05-21 06:29:00+00:00,0.71239,0.71246,0.71232,0.71246,0
2026-05-21 06:30:00+00:00,0.71243,0.7125,0.71237,0.71242,0
2026-05-21 06:31:00+00:00,0.71242,0.71244,0.71235,0.71236,0
2026-05-21 06:32:00+00:00,0.71237,0.71239,0.71234,0.71235,0
2026-05-21 06:33:00+00:00,0.71235,0.71236,0.71195,0.71203,0
2026-05-21 06:34:00+00:00,0.71202,0.71208,0.71196,0.71208,0
2026-05-21 06:35:00+00:00,0.71206,0.71208,0.71173,0.71173,0
2026-05-21 06:36:00+00:00,0.71176,0.71181,0.71173,0.71175,0
2026-05-21 06:37:00+00:00,0.71175,0.71183,0.71169,0.71171,0
2026-05-21 06:38:00+00:00,0.71172,0.71179,0.71165,0.71179,0
2026-05-21 06:39:00+00:00,0.71179,0.71181,0.71159,0.71159,0
2026-05-21 06:40:00+00:00,0.71161,0.71161,0.71145,0.71145,0
2026-05-21 06:41:00+00:00,0.71145,0.71148,0.71134,0.71147,0
2026-05-21 06:42:00+00:00,0.71147,0.71147,0.71127,0.7113,0
2026-05-21 06:43:00+00:00,0.71128,0.7113,0.71106,0.71106,0
2026-05-21 06:44:00+00:00,0.71104,0.71104,0.71104,0.71104,0
